clip,method,a,b,a_std,b_std,chroma,sharp,uciqe,uiqm,secs_per_frame
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,fusion_us,0.009876251220703125,0.07636451721191406,0.03615658854166982,0.021131223848062104,7.781889855861664,97.44086913047958,0.1901285240701914,-0.9725072495358116,1.8220126273977848
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,gw,-23.514799464832652,-7.515467817133123,0.058060618162482355,0.017052078806801672,26.537805448878895,29.830526999363666,0.3506311265659972,-1.0055011130189355,0.1525347642316163
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,neutral,-0.14992731267755682,-0.46667055650190875,0.024087708390991808,0.012079526216154213,4.34835527159951,97.77744708530199,0.21802976659777568,-0.9239722740154901,0.32770039471051166
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,orig,-5.759249860590154,-43.42705535888672,0.14566707307234794,0.17260894918265765,45.24201835285533,10.35793996292431,0.40697126926002686,-1.0027093043584931,0.045925440679069694
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,rc_gw,0.22600676796653055,-0.4639433947476474,0.04652880507356812,0.022151967191538977,8.586629141460765,19.87179862050073,0.21893171092968622,-0.957435102820731,0.22336058034241654
CYM_Farm_S_2026-05-27_08-00_wrassepollack0000488,rc_gw_cl,0.2147197723388672,-0.46112520044500177,0.04714346420556444,0.022236426163601983,8.584010297601873,99.560281984418,0.24252756228696265,-0.8743847686801557,0.2585061197062485
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,fusion,-0.23094402904241856,0.7812760044151629,0.01095866782196904,0.024842238243881747,3.691063014554306,33.67435310135843,0.12571266631393624,-0.9947147533148385,1.210632464332038
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,fusion_us,-0.23268825907102772,0.7890407938352773,0.010686301078162682,0.02588185703116241,3.8351285021070023,83.5553256201767,0.12818703587936697,-1.0117829550345776,1.2166342927381326
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,gw,-21.010594220228597,-5.710415799852828,0.09448911500268883,0.03959157517111671,23.963816763649525,7.999591523143067,0.3510726412298568,-0.9482728211066116,0.1397056161509871
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,neutral,-0.4657228496712698,0.3690991468832526,0.009074089384662731,0.01525885937808286,2.266113734581101,56.77223769103862,0.1665765249761621,-1.0244148107719677,0.2542447546647058
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,orig,-55.65142639589981,33.86010398327465,0.1040528117193443,0.08969224851876263,65.30421093148244,6.944333245677041,0.4302750953251286,-0.9413177952997003,0.04929132371152182
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,rc_gw,-0.3994284616389745,1.2540102676606515,0.018811932678307254,0.029272306612096736,4.480711446681493,9.320959191485073,0.15685066820813978,-0.9645841843720697,0.20021436903714004
CYM_Farm_S_2026-06-02_14-00_wrasses00000605_trac,rc_gw_cl,-0.4129544110365317,1.2592315673828125,0.0183599391270932,0.029148554554561525,4.489424812961632,56.902511426329944,0.17777685850544472,-1.0070538820144068,0.21001384156575134
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,fusion,-0.17458397233989878,0.6222587907818001,0.013439341126404984,0.02318539904869021,2.6631025529243577,27.021928573582706,0.11142981225850529,-0.9168889122897754,1.1468139802110138
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,fusion_us,-0.18003684030452244,0.6306326422892826,0.01226117851208739,0.02319856565389035,2.8683468556739915,67.35275924446826,0.11525729216434416,-0.9234239943851847,1.1507223522493624
NORF-1_2026-06-13_11-01_track_manual_9473-9601_2,gw,-18.211535923917527,-4.758499252964073,0.16275106964930589,0.10005673542526779,24.87459822104011,6.846846405293722,0.36403108354170394,-0.8846245036177116,0.16327721021751657
